query,ref_match,ref_match_id
Extracutaneous Mastocytoma,extracutaneous mastocytoma,EFO:1000932
extrahepatic cholestasis,extrahepatic cholestasis,EFO:1000933
extrahepatic cholestasis,extrahepatic cholestasis,EFO:1000933
eyelid benign neoplasm,eyelid neoplasm,EFO:1000934
eyelid neoplasm,eyelid neoplasm,EFO:1000934
Eyelid Neoplasm,eyelid neoplasm,EFO:1000934
obsolete female genital tuberculosis,female genital tuberculosis,EFO:1000935
female genital tuberculosis,female genital tuberculosis,EFO:1000935
femoral neuropathy,femoral neuropathy,EFO:1000936
femoral neuropathy,femoral neuropathy,EFO:1000936
Femoral Neuropathy,femoral neuropathy,EFO:1000936
fetal erythroblastosis,fetal erythroblastosis,EFO:1000937
fetal erythroblastosis,fetal erythroblastosis,EFO:1000937
Hemolytic Disease of the Newborn,fetal erythroblastosis,EFO:1000937
obsolete fibromuscular dysplasia,fibromuscular dysplasia,EFO:1000938
fibromuscular dysplasia,fibromuscular dysplasia,EFO:1000938
Fibromuscular Dysplasia,fibromuscular dysplasia,EFO:1000938
freemartinism,freemartinism,EFO:1000939
freemartinism,freemartinism,EFO:1000939
Frey syndrome,Frey Syndrome,EFO:1000940
Frey syndrome,Frey Syndrome,EFO:1000940
frozen shoulder,frozen shoulder,EFO:1000941
frozen shoulder,frozen shoulder,EFO:1000941
fungal meningitis,fungal meningitis,EFO:1000942
fungal meningitis,fungal meningitis,EFO:1000942
obsolete Fusobacterium infectious disease,Fusobacterium infectious disease,EFO:1000943
Fusobacterium infectious disease,Fusobacterium infectious disease,EFO:1000943
gait apraxia,gait apraxia,EFO:1000944
gait apraxia,gait apraxia,EFO:1000944
gastric antral vascular ectasia,gastric antral vascular ectasia,EFO:1000945
gastric antral vascular ectasia,gastric antral vascular ectasia,EFO:1000945
Gastric Antral Vascular Ectasia,gastric antral vascular ectasia,EFO:1000945
gastric mucosal hypertrophy,gastric mucosal hypertrophy,EFO:1000946
gastric mucosal hypertrophy,gastric mucosal hypertrophy,EFO:1000946
Giant Hypertrophic Gastritis,gastric mucosal hypertrophy,EFO:1000946
gastric outlet obstruction,gastric outlet obstruction,EFO:1000947
gastroparesis,gastroparesis,EFO:1000948
Gastroparese,gastroparesis,EFO:1000948
gastroparesis,gastroparesis,EFO:1000948
gastroschisis,gastroschisis,EFO:1000949
gastroschisis,gastroschisis,EFO:1000949
Gastroschisis,gastroschisis,EFO:1000949
giant cell reparative granuloma,giant cell reparative granuloma,EFO:1000950
giant cell reparative granuloma,giant cell reparative granuloma,EFO:1000950
giant cell reparative granuloma,giant cell reparative granuloma,EFO:1000950
Giant Cell Lesion of Small Bones,giant cell reparative granuloma,EFO:1000950
glossitis,glossitis,EFO:1000951
glossitis,glossitis,EFO:1000951
glycogen storage disease VIII,glycogen storage disease VIII,EFO:1000952
gonadal tissue neoplasm,gonadal tissue neoplasm,EFO:1000953
gonadal tissue neoplasm,gonadal tissue neoplasm,EFO:1000953
obsolete habitual abortion,habitual abortion,EFO:1000954
habitual spontaneous abortion,habitual abortion,EFO:1000954
haemophilus meningitis,Haemophilus influenzae meningitis,EFO:1000955
obsolete Haemophilus influenzae meningitis,Haemophilus influenzae meningitis,EFO:1000955
haemophilus meningitis,Haemophilus influenzae meningitis,EFO:1000955
hairy cell leukemia,hairy cell leukemia,EFO:1000956
hairy cell leukemia,hairy cell leukemia,EFO:1000956
hairy cell leukemia,hairy cell leukemia,EFO:1000956
Hairy Cell Leukemia,hairy cell leukemia,EFO:1000956
hairy tongue,hairy tongue,EFO:1000957
hairy tongue,hairy tongue,EFO:1000957
Hairy Tongue,hairy tongue,EFO:1000957
halo nevus,halo nevus,EFO:1000958
halo nevus,halo nevus,EFO:1000958
Halo Nevus,halo nevus,EFO:1000958
heart aneurysm,heart aneurysm,EFO:1000959
heart aneurysm,heart aneurysm,EFO:1000959
obsolete heartwater disease,heartwater disease,EFO:1000960
obsolete Helicobacter pylori infectious disease,Helicobacter pylori infectious disease,EFO:1000961
Helicobacter pylori infectious disease,Helicobacter pylori infectious disease,EFO:1000961
hemometra,hemometra,EFO:1000962
hemometra,hemometra,EFO:1000962
hemopneumothorax,hemopneumothorax,EFO:1000963
hemopneumothorax,hemopneumothorax,EFO:1000963
obsolete hemorrhagic disease of newborn,hemorrhagic disease of newborn,EFO:1000964
hemorrhagic disease of newborn,hemorrhagic disease of newborn,EFO:1000964
Hemorrhagic Disease of Newborn,hemorrhagic disease of newborn,EFO:1000964
Henoch-Schoenlein purpura,Henoch-Schoenlein purpura,EFO:1000965
Budd-Chiari syndrome,hepatic vein thrombosis,EFO:1000966
hepatic vein thrombosis,hepatic vein thrombosis,EFO:1000966
hidrocystoma,hidrocystoma,EFO:1000967
hidrocystoma,hidrocystoma,EFO:1000967
hidrocystoma,hidrocystoma,EFO:1000967
Hidrocystoma,hidrocystoma,EFO:1000967
hydrophthalmos,hydrophthalmos,EFO:1000968
hydrophthalmos,hydrophthalmos,EFO:1000968
obsolete hyperamylasemia,hyperamylasemia,EFO:1000969
hyperamylasemia,hyperamylasemia,EFO:1000969
hypercementosis,hypercementosis,EFO:1000970
hypercementosis,hypercementosis,EFO:1000970
obsolete hyperemesis gravidarum,hyperemesis gravidarum,EFO:1000971
Hiperemesis gravídica,hyperemesis gravidarum,EFO:1000971
hyperemesis gravidarum,hyperemesis gravidarum,EFO:1000971
hyperglobulinemic purpura,hyperglobulinemic purpura,EFO:1000972
hyperglobulinemic purpura,hyperglobulinemic purpura,EFO:1000972
hyperpituitarism,hyperpituitarism,EFO:1000973
hyperpituitarism,hyperpituitarism,EFO:1000973
hypersensitivity vasculitis,hypersensitivity vasculitis,EFO:1000974
hypersensitivity vasculitis,hypersensitivity vasculitis,EFO:1000974
Leukocytoclastic Vasculitis,hypersensitivity vasculitis,EFO:1000974
hypersplenism,hypersplenism,EFO:1000975
Hiperesplenismo,hypersplenism,EFO:1000975
hypersplenism,hypersplenism,EFO:1000975
Hypersplenism,hypersplenism,EFO:1000975
hypertensive encephalopathy,hypertensive encephalopathy,EFO:1000976
hypertensive encephalopathy,hypertensive encephalopathy,EFO:1000976
Hypertensive Encephalopathy,hypertensive encephalopathy,EFO:1000976
hypertensive retinopathy,hypertensive retinopathy,EFO:1000977
hypertensive retinopathy,hypertensive retinopathy,EFO:1000977
Hypertensive Retinopathy,hypertensive retinopathy,EFO:1000977
hypervitaminosis A,hypervitaminosis A,EFO:1000978
hypervitaminosis A,hypervitaminosis A,EFO:1000978
hypothalamic neoplasm,hypothalamic neoplasm,EFO:1000979
hypothalamic neoplasm,hypothalamic neoplasm,EFO:1000979
hypothalamic neoplasm,hypothalamic neoplasm,EFO:1000979
Hypothalamic Neoplasm,hypothalamic neoplasm,EFO:1000979
ideomotor apraxia,ideomotor apraxia,EFO:1000980
ideomotor apraxia,ideomotor apraxia,EFO:1000980
benign ileal neoplasm,ileal neoplasm,EFO:1000981
ileal neoplasm,ileal neoplasm,EFO:1000981
ileal neoplasm,ileal neoplasm,EFO:1000981
Ileal Neoplasm,ileal neoplasm,EFO:1000981
inappropriate ADH syndrome,inappropriate ADH syndrome,EFO:1000982
inappropriate ADH syndrome,inappropriate ADH syndrome,EFO:1000982
Syndrome of Inappropriate Antidiuretic Hormone Secretion,inappropriate ADH syndrome,EFO:1000982
inferior myocardial infarction,inferior myocardial infarction,EFO:1000983
inferior myocardial infarction,inferior myocardial infarction,EFO:1000983
inflammatory breast carcinoma,inflammatory breast carcinoma,EFO:1000984
inflammatory breast carcinoma,inflammatory breast carcinoma,EFO:1000984
inflammatory breast carcinoma,inflammatory breast carcinoma,EFO:1000984
Breast Inflammatory Carcinoma,inflammatory breast carcinoma,EFO:1000984
intermediate coronary syndrome,intermediate coronary syndrome,EFO:1000985
intermediate coronary syndrome,intermediate coronary syndrome,EFO:1000985
intermediate uveitis,intermediate uveitis,EFO:1000986
Intermediaire uveïtis,intermediate uveitis,EFO:1000986
intermediate uveitis,intermediate uveitis,EFO:1000986
Intermediate Uveitis,intermediate uveitis,EFO:1000986
intestinal perforation,intestinal perforation,EFO:1000987
intestinal perforation,intestinal perforation,EFO:1000987
Intestinal Perforation,intestinal perforation,EFO:1000987
obsolete intestinal pseudo-obstruction,intestinal pseudo-obstruction,EFO:1000988
intestinal volvulus,intestinal volvulus,EFO:1000989
intracranial arterial disease,intracranial arterial disease,EFO:1000990
intracranial arterial disease,intracranial arterial disease,EFO:1000990
intracranial embolism,intracranial embolism,EFO:1000991
intracranial embolism,intracranial embolism,EFO:1000991
intracranial hypertension,intracranial hypertension,EFO:1000992
intracranial hypertension,intracranial hypertension,EFO:1000992
intracranial hypotension,intracranial hypotension,EFO:1000993
intracranial hypotension,intracranial hypotension,EFO:1000993
intracranial vasospasm,intracranial vasospasm,EFO:1000994
intracranial vasospasm,intracranial vasospasm,EFO:1000994
intradermal nevus,intradermal nevus,EFO:1000995
intradermal nevus,intradermal nevus,EFO:1000995
Dermal Nevus,intradermal nevus,EFO:1000995
iris cancer,iris cancer,EFO:1000996
iritis,iritis,EFO:1000997
Gözbebeği iltihabı,iritis,EFO:1000997
iritis,iritis,EFO:1000997
Iritis,iritis,EFO:1000997
jejunal cancer,jejunal cancer,EFO:1000998
jejunal cancer,jejunal cancer,EFO:1000998
jejunal cancer,jejunal cancer,EFO:1000998
arthropathy,joint disease,EFO:1000999
arthropathy,joint disease,EFO:1000999
Arthropathy,joint disease,EFO:1000999
parosteal osteosarcoma,juxtacortical osteosarcoma,EFO:1001000
juxtacortical osteosarcoma,juxtacortical osteosarcoma,EFO:1001000
juxtacortical osteosarcoma,juxtacortical osteosarcoma,EFO:1001000
Parosteal Osteosarcoma,juxtacortical osteosarcoma,EFO:1001000
kernicterus,kernicterus,EFO:1001002
kidney cortex necrosis,kidney cortex necrosis,EFO:1001003
kidney cortex necrosis,kidney cortex necrosis,EFO:1001003
kidney papillary necrosis,kidney papillary necrosis,EFO:1001004
kidney papillary necrosis,kidney papillary necrosis,EFO:1001004
Klatskin's tumor,Klatskin's tumor,EFO:1001005
Klinefelter syndrome,Klinefelter's syndrome,EFO:1001006
Klinefelter syndrome,Klinefelter's syndrome,EFO:1001006
Klinefelter Syndrome,Klinefelter's syndrome,EFO:1001006
krebs 2 carcinoma,krebs 2 carcinoma,EFO:1001007
Krebs 2 carcinoma,krebs 2 carcinoma,EFO:1001007
kuru,kuru,EFO:1001008
kuru,kuru,EFO:1001008
kwashiorkor,kwashiorkor,EFO:1001009
kwashiorkor,kwashiorkor,EFO:1001009
Landau-Kleffner syndrome,Landau-Kleffner syndrome,EFO:1001010
Landau-Kleffner syndrome,Landau-Kleffner syndrome,EFO:1001010
Landau-Kleffner Syndrome,Landau-Kleffner syndrome,EFO:1001010
lateral medullary syndrome,lateral medullary syndrome,EFO:1001011
lateral medullary syndrome,lateral medullary syndrome,EFO:1001011
Lateral Medullary Syndrome,lateral medullary syndrome,EFO:1001011
obsolete leptomeningeal metastases,leptomeningeal metastasis,EFO:1001012
lethal midline granuloma,lethal midline granuloma,EFO:1001013
nasal cavity and paranasal sinus lethal midline granuloma,lethal midline granuloma,EFO:1001013
Nasal Cavity and Paranasal Sinus Lethal Midline Granuloma,lethal midline granuloma,EFO:1001013
leukemoid reaction,leukemoid reaction,EFO:1001014
leukemoid reaction,leukemoid reaction,EFO:1001014
leukoplakia of penis,leukoplakia of penis,EFO:1001015
leukoplakia of penis,leukoplakia of penis,EFO:1001015
Penile Leukoplakia,leukoplakia of penis,EFO:1001015
leukostasis,leukostasis,EFO:1001016
leukostasis,leukostasis,EFO:1001016
limited scleroderma,limited scleroderma,EFO:1001017
lingual goiter,lingual goiter,EFO:1001018
lingual goiter,lingual goiter,EFO:1001018
lip cancer,lip cancer,EFO:1001019
lip cancer,lip cancer,EFO:1001019
lip cancer,lip cancer,EFO:1001019
Malignant Lip Neoplasm,lip cancer,EFO:1001019
lipoid nephrosis,lipoid nephrosis,EFO:1001020
lipoid nephrosis,lipoid nephrosis,EFO:1001020
Minimal Change Glomerulonephritis,lipoid nephrosis,EFO:1001020
Listeria meningitis,Listeria meningitis,EFO:1001021
Listeria meningitis,Listeria meningitis,EFO:1001021
low tension glaucoma,low tension glaucoma,EFO:1001022
low tension glaucoma,low tension glaucoma,EFO:1001022
obsolete lupus vulgaris,lupus vulgaris,EFO:1001023
lupus vulgaris,lupus vulgaris,EFO:1001023
Lutembacher's syndrome,Lutembacher's syndrome,EFO:1001024
Lutembacher syndrome,Lutembacher's syndrome,EFO:1001024
obsolete lymphangiectasis,lymphangiectasis,EFO:1001025
lymphangiectasis,lymphangiectasis,EFO:1001025
Lymphangiectasia,lymphangiectasis,EFO:1001025
lymphangioendothelioma,lymphangioendothelioma,EFO:1001026
lymphangioendothelioma,lymphangioendothelioma,EFO:1001026
Acquired Progressive Lymphangioma,lymphangioendothelioma,EFO:1001026
lymphangiomyoma,lymphangiomyoma,EFO:1001027
lymphangiomyoma,lymphangiomyoma,EFO:1001027
Lymphangioleiomyoma,lymphangiomyoma,EFO:1001027
macular holes,macular holes,EFO:1001028
macular holes,macular holes,EFO:1001028
Macular Hole,macular holes,EFO:1001028
obsolete magnesium deficiency,magnesium deficiency,EFO:1001029
magnesium deficiency,magnesium deficiency,EFO:1001029
obsolete male genital tuberculosis,male genital tuberculosis,EFO:1001030
male genital tuberculosis,male genital tuberculosis,EFO:1001030
malignant hypertension,malignant hypertension,EFO:1001031
malignant hypertension,malignant hypertension,EFO:1001031
malignant lymphatic vessel tumor,malignant lymphatic vessel tumor,EFO:1001032
malignant lymphatic vessel tumor,malignant lymphatic vessel tumor,EFO:1001032
marasmus,marasmus,EFO:1001033
marasmus,marasmus,EFO:1001033
mastitis,mastitis,EFO:1001034
mastitis,mastitis,EFO:1001034
Mastitis,mastitis,EFO:1001034
maxillary sinus benign neoplasm,maxillary sinus neoplasm,EFO:1001035
maxillary sinus neoplasm,maxillary sinus neoplasm,EFO:1001035
maxillary sinus neoplasm,maxillary sinus neoplasm,EFO:1001035
Maxillary Sinus Neoplasm,maxillary sinus neoplasm,EFO:1001035
Meckel's diverticulum,Meckel's diverticulum,EFO:1001036
Meckel diverticulum,Meckel's diverticulum,EFO:1001036
Meckel Diverticulum,Meckel's diverticulum,EFO:1001036
meconium aspiration syndrome,meconium aspiration syndrome,EFO:1001037
meconium aspiration syndrome,meconium aspiration syndrome,EFO:1001037
Meconium Aspiration Syndrome,meconium aspiration syndrome,EFO:1001037
melanotic neuroectodermal tumor,melanotic neuroectodermal tumor,EFO:1001038
Melkersson-Rosenthal syndrome,Melkersson-Rosenthal syndrome,EFO:1001039
Melkersson-Rosenthal syndrome,Melkersson-Rosenthal syndrome,EFO:1001039
Melkersson-Rosenthal Syndrome,Melkersson-Rosenthal syndrome,EFO:1001039
meningococcal meningitis,meningococcal meningitis,EFO:1001040
obsolete meningococcal meningitis,meningococcal meningitis,EFO:1001040
meningococcal meningitis,meningococcal meningitis,EFO:1001040
mesenchymal chondrosarcoma,mesenchymal chondrosarcoma,EFO:1001041
mesenchymal chondrosarcoma,mesenchymal chondrosarcoma,EFO:1001041
mesenchymal chondrosarcoma,mesenchymal chondrosarcoma,EFO:1001041
Mesenchymal Chondrosarcoma,mesenchymal chondrosarcoma,EFO:1001041
mesenchymoma,mesenchymoma,EFO:1001042
mesenchymoma,mesenchymoma,EFO:1001042
mesenchymoma,mesenchymoma,EFO:1001042
Mesenchymoma,mesenchymoma,EFO:1001042
mesenteric vascular occlusion,mesenteric vascular occlusion,EFO:1001043
mesenteric vascular occlusion,mesenteric vascular occlusion,EFO:1001043
mesothelial neoplasm,mesothelial neoplasm,EFO:1001044
mesothelial neoplasm,mesothelial neoplasm,EFO:1001044
Mesothelial Neoplasm,mesothelial neoplasm,EFO:1001044
middle cerebral artery infarction,middle cerebral artery infarction,EFO:1001045
middle cerebral artery infarction,middle cerebral artery infarction,EFO:1001045
Moebius syndrome,obsolete_Mobius syndrome,EFO:1001046
mouth disease,mouth disease,EFO:1001047
mouth disorder,mouth disease,EFO:1001047
Oral Disorder,mouth disease,EFO:1001047
mucinous cystadenoma,mucinous cystadenoma,EFO:1001048
mucinous cystadenoma,mucinous cystadenoma,EFO:1001048
Mucinous Cystadenoma,mucinous cystadenoma,EFO:1001048
obsolete mucoepidermoid tumor,obsolete_mucoepidermoid tumor,EFO:1001049
multiple system atrophy,multiple system atrophy,EFO:1001050
multiple system atrophy,multiple system atrophy,EFO:1001050
Multiple System Atrophy,multiple system atrophy,EFO:1001050
mycosis fungoides,mycosis fungoides,EFO:1001051
mycosis fungoides,mycosis fungoides,EFO:1001051
mycosis fungoides,mycosis fungoides,EFO:1001051
Mycosis Fungoides,mycosis fungoides,EFO:1001051
myeloid sarcoma,myeloid sarcoma,EFO:1001052
myeloid sarcoma,myeloid sarcoma,EFO:1001052
myeloid sarcoma,myeloid sarcoma,EFO:1001052
Myeloid Sarcoma,myeloid sarcoma,EFO:1001052
myoclonic cerebellar dyssynergia,myoclonic cerebellar dyssynergia,EFO:1001053
myoclonic cerebellar dyssynergia,myoclonic cerebellar dyssynergia,EFO:1001053
myofascial pain syndrome,myofascial pain syndrome,EFO:1001054
myofascial pain syndrome,myofascial pain syndrome,EFO:1001054
myxedema,myxedema,EFO:1001055
myxedema,myxedema,EFO:1001055
Myxedema,myxedema,EFO:1001055
myxosarcoma,myxosarcoma,EFO:1001056
myxosarcoma,myxosarcoma,EFO:1001056
